what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1458234944347
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1458234944347
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1458234944347
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1458234944347
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1458234944347
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1458234944348
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1458234944348
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1458234944348
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1458234944348
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1458234944348
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1458234944348
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1458234944348
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1458234944348
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1458234944348
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1458234944348
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1458234944348
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1458234944348
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1458234944348
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1458234944349
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1458234944349
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1458234944349
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1458234944349
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1458234944350
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1458234944351
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1458234944352
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1458234944352
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1458234944356
os,sysinfo,,,"win32",1458234944416
arch,sysinfo,,,"x86_64",1458234944416
ws,sysinfo,,,"win32",1458234944416
locale,sysinfo,,,"cs_CZ",1458234944416
processors,sysinfo,,,"4",1458234944416
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1458234944416
java.runtime.version,sysinfo,,,"1.8.0_73-b02",1458234944416
java.specification.name,sysinfo,,,"Java Platform API Specification",1458234944416
java.specification.vendor,sysinfo,,,"Oracle Corporation",1458234944416
java.specification.version,sysinfo,,,"1.8",1458234944416
java.vendor,sysinfo,,,"Oracle Corporation",1458234944416
java.version,sysinfo,,,"1.8.0_73",1458234944416
java.vm.info,sysinfo,,,"mixed mode",1458234944416
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1458234944416
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1458234944416
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1458234944416
java.vm.specification.version,sysinfo,,,"1.8",1458234944416
java.vm.vendor,sysinfo,,,"Oracle Corporation",1458234944416
java.vm.version,sysinfo,,,"25.73-b02",1458234944416
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1458234944424
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1458234944994
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458234954502
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458234954537
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1458234954589
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1458234972324
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1458234972355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1458234972368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458234974874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235002740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235004243
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1458235013595
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1458235013621
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1458235041968
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1458235042027
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1458235042105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235099222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1458235099241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235102750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235109185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235111495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235306026
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458235307419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235309474
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1458235315476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235316021
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1458235316606
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1458235316624
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1458235316663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235318006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235322234
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1458235322532
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1458235322536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235325473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235330650
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1458235330711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235341326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235350336
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1458235351671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235351852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235352857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458235352866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235357701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235361355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235364208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235372630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235375335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235376442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458235376448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235388939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235389748
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1458235389752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1458235389752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235392554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235397764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235412834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235415487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235417282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235421071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235423489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235955485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1458235955494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1458235955495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458235972603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236003798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236013161
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1458236029131
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1458236029287
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1458236029302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236029724
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458236030692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458236030865
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1458236031146
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1458236031233
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1458236040697
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1458236062914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236068153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236070771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236072551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236075421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236076810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236080252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236102557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236104532
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1458236107157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236109750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236113058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236118018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236124486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236153752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236155108
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458236173790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458236178643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458236181952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458236188712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458236195596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236195943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236199932
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1458236205427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236224756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236229277
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1458236229429
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1458236245308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236249449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236250741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236257461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236363518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236368044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236374060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1458236381031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236387690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236631921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236633171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236635233
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458236635405
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1458236635838
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1458236635840
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1458236635840
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1458236635840
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1458236635841
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1458236635841
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1458236635841
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1458236635841
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1458236635841
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1458236635841
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1458236635841
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1458236635842
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1458236635842
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1458236635842
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1458236635847
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1458236635848
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1458236635861
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1458236635861
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1458236635861
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1458236635861
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1458236635861
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1458236635861
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1458236635862
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1458236635862
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1458236635862
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1458236635862
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1458236635862
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1458236635862
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1458236635862
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1458236635862
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1458236635862
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1458236635862
stopped,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1458236635862
stopped,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1458236635862
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1458236635862
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1458236635862
stopped,bundle,org.eclipse.wb.swing.java6,1.3.0.r37x201202021417,"org.eclipse.wb.swing.java6",1458236635862
stopped,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1458236635862
stopped,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1458236635862
stopped,bundle,org.eclipse.wb.core.ui,1.3.0.r37x201202052340,"org.eclipse.wb.core.ui",1458236635862
stopped,bundle,org.eclipse.wb.layout.group,1.3.0.r37x201202060028,"org.eclipse.wb.layout.group",1458236635866
stopped,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1458236635866
stopped,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1458236635866
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1458236635871
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1458236635872
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1458236635872
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1458236635872
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1458236635873
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1458236635874
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1458236635886
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1458236635886
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1458236635886
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1458236635886
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1458236635888
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1458236635888
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1458236635889
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1458236635889
